label,text_clean,text_preprocessed
negative,gempa bumi dan tsunami meluluhlantakkan palu kebohongan dan hoax meluluhlantaklan perjuangan ps dkk,"['gempa', 'bumi', 'tsunami', 'meluluhlantakkan', 'palu', 'bohong', 'hoax', 'meluluhlantaklan', 'juang', 'ps', 'dkk']"
negative,perlu sadar mitigasi  actnews jakarta  jumat  petang donggala dan palu diguncang gempa bermagnitudo   sr getaran bumi hingga menyebabkan,"['sadar', 'mitigasi', 'actnews', 'jakarta', 'jumat', 'petang', 'donggala', 'palu', 'guncang', 'gempa', 'magnitudo', 'sr', 'getar', 'bumi', 'sebab']"
negative,inilah daftar berita hoax seputar gempa di palu yang di lakukan oleh oknum tak bertanggung jawab  via,"['daftar', 'berita', 'hoax', 'putar', 'gempa', 'palu', 'laku', 'oknum', 'tanggung', 'via']"
negative,halo temanteman wannable onielid punya kang daniel early birthday project buka donasi buat saudara kita yang terkena gempa dan tsunami di palu dan dan donggala jumlah nominal donasi yang terkumpul akan kami sumbangkan atas nama kang   cp,"['halo', 'temanteman', 'wannable', 'onielid', 'kang', 'daniel', 'early', 'birthday', 'project', 'buka', 'donasi', 'saudara', 'kena', 'gempa', 'tsunami', 'palu', 'donggala', 'nominal', 'donasi', 'kumpul', 'sumbang', 'nama', 'kang', 'cp']"
negative,cerita wita korban gempa palu yang kelaparan  hari di bandara gempa dan tsunam,"['cerita', 'wita', 'korban', 'gempa', 'palu', 'lapar', 'bandara', 'gempa', 'tsunam']"
negative,keji sekali oposisi ini rasanya jijik malah ada saudara kita di palu sana mereka menangis berduka kehilangan saudara krisis kebutuhan sehari hari pasca gempa dan tsunami malah membuat gaduh negeri ini apa mereka prihatin benar dengan saudara kita disana,"['keji', 'oposisi', 'jijik', 'saudara', 'palu', 'menang', 'duka', 'hilang', 'saudara', 'krisis', 'butuh', 'hari', 'pasca', 'gempa', 'tsunami', 'gaduh', 'negeri', 'prihatin', 'saudara', 'sana']"
negative,mba disaat negeri lagi berduka karena gempa di palu mba dan golongannya malah nyebar hoax dimana hati nuraninya,"['mba', 'saat', 'negeri', 'duka', 'gempa', 'palu', 'mba', 'golong', 'nyebar', 'hoax', 'mana', 'hati', 'nurani']"
negative,warga terdampak gempa di lombok utara merasakan betul penderitaan yang dialami warga palu dan donggala di sulawesi tengah sulteng alasan tersebut yang menjadi dasar bagi para warga,"['warga', 'dampak', 'gempa', 'lombok', 'utara', 'rasa', 'derita', 'alami', 'warga', 'palu', 'donggala', 'sulawesi', 'sulteng', 'alas', 'dasar', 'warga']"
negative,sudahlah pemberitaan ttg hoax cukup temen di palu lagi berduka itu sih yg penting liat temen yg kena dampak gempa posting instastory ttg keadaan disana aja masih ga kebayang seberapa susah nya disana,"['berita', 'ttg', 'hoax', 'temen', 'palu', 'duka', 'sih', 'yg', 'liat', 'temen', 'yg', 'kena', 'dampak', 'gempa', 'posting', 'instastory', 'ttg', 'sana', 'aja', 'ga', 'bayang', 'susah', 'nya', 'sana']"
negative,yaallah sedih bgt kl dengerbaca cerita korban gempa palu,"['yaallah', 'sedih', 'bgt', 'kl', 'dengerbaca', 'cerita', 'korban', 'gempa', 'palu']"
negative,hikaru     ini apa sih  pak jokowi lagi sibuk buat rakyat yg ada di palu maaf ya ga urus ratna yg bikin gaduh semua rakyat miris lagi ada musibah gempa juga kalian kaga mikir kata nya waras,"['hikaru', 'sih', 'jokowi', 'sibuk', 'rakyat', 'yg', 'palu', 'maaf', 'ya', 'ga', 'urus', 'ratna', 'yg', 'bikin', 'gaduh', 'rakyat', 'miris', 'musibah', 'gempa', 'kaga', 'mikir', 'nya', 'waras']"
negative,ini orang maksudnya apa kenapa maunya apa terus dibayar siapa  koq sadis amat bikin hoax nya mengalahkan berita gempa palu mohon tangkap dia pejarakan,"['orang', 'maksud', 'mau', 'bayar', 'koq', 'sadis', 'bikin', 'hoax', 'nya', 'kalah', 'berita', 'gempa', 'palu', 'mohon', 'tangkap', 'jara']"
negative,pak joko w adalah pemimpin yang hebat cepat dan tanggap dalam menangani bencana gempa dan sunami di palu sigi dan donggala salut sekali pak joko w presiden yang kerja keras demi rakyatnya,"['joko', 'w', 'pimpin', 'hebat', 'cepat', 'tanggap', 'tangan', 'bencana', 'gempa', 'sunam', 'palu', 'sigi', 'donggala', 'salut', 'joko', 'w', 'presiden', 'kerja', 'keras', 'rakyat']"
negative,anak korban gempa ingin ikut jokowi sabar ya nak semoga segera dipertemukan dengan keluarga bapak joko widodo seorang presiden yang sekali lagi datang ke palu meninggalkan kesan,"['anak', 'korban', 'gempa', 'jokowi', 'sabar', 'ya', 'nak', 'moga', 'temu', 'keluarga', 'joko', 'widodo', 'presiden', 'palu', 'tinggal', 'kesan']"
negative,menyebarkan kabar bohong saja bisa kena pasal penjara apalagi yang membuatnya jika gempa palu meluluhlantakan tanah amp bangunan fisik sedangkan kabar hoax rs telah menggoyang amp meledakan kewarasan akal sehat pemburu kekuasaan di tingkat elit utama,"['sebar', 'kabar', 'bohong', 'kena', 'pasal', 'penjara', 'buat', 'gempa', 'palu', 'meluluhlantakan', 'tanah', 'amp', 'bangun', 'fisik', 'kabar', 'hoax', 'rs', 'goyang', 'amp', 'ledak', 'waras', 'akal', 'sehat', 'buru', 'kuasa', 'tingkat', 'elit', 'utama']"
negative,kriting  udah jgn bikin api baru jokowi di palu sudah seharusnya sebagai kepala negara prabowo meski tidak disana sudah bilang stop kampanye demi bahu membahu bantu korban gempa kita ribut terus eweh kabosen anjing,"['kriting', 'udah', 'jgn', 'bikin', 'api', 'jokowi', 'palu', 'kepala', 'negara', 'prabowo', 'sana', 'bilang', 'stop', 'kampanye', 'bahu', 'bahu', 'bantu', 'korban', 'gempa', 'ribut', 'eweh', 'kabosen', 'anjing']"
negative,pascagempa yang mengguncang palu dan donggala kementerian pupr menyiapkan belasan alat berat untuk mempercepat proses evakuasiselain itu penyediaan air bersih juga menjadi prioritas,"['pascagempa', 'guncang', 'palu', 'donggala', 'menteri', 'pupr', 'bas', 'alat', 'berat', 'cepat', 'proses', 'evakuasiselain', 'sedia', 'air', 'bersih', 'prioritas']"
negative,bamsoet siapa pun jadikan gempa palu komoditas politik tak layak berada di ind,"['bamsoet', 'jadi', 'gempa', 'palu', 'komoditas', 'politik', 'layak', 'ind']"
negative,poldasulsel kepolisian daerah sulawesi selatan mengucapkan turut berduka cita atas bencana gempa dan tsunami yang menimpa saudarasaudara kita yang di palu amp,"['poldasulsel', 'polisi', 'daerah', 'sulawesi', 'selatan', 'duka', 'cita', 'bencana', 'gempa', 'tsunami', 'timpa', 'saudarasaudara', 'palu', 'amp']"
negative,kepolisian daerah sulawesi selatan mengucapkan turut berduka cita atas bencana gempa dan tsunami yang menimpa saudarasaudara kita yang di palu amp donggala semoga di beri kekuatan amp,"['polisi', 'daerah', 'sulawesi', 'selatan', 'duka', 'cita', 'bencana', 'gempa', 'tsunami', 'timpa', 'saudarasaudara', 'palu', 'amp', 'donggala', 'moga', 'kuat', 'amp']"
negative,sedih rasanya tiap baca berita korban gempa di palu namba teruss  banyak banget orang yang lebih besar cobaannya dibandingin aku yg dikit sukak sambat,"['sedih', 'baca', 'berita', 'korban', 'gempa', 'palu', 'namba', 'teruss', 'banget', 'orang', 'coba', 'dibandingin', 'yg', 'dikit', 'sukak', 'sambat']"
negative,kang daniel early birthday project buka donasi buat saudara kita yang terkena gempa dan tsunami di palu dan donggala jumlah nominal donasi yang terkumpul akan kami sumbangkan atas nama kang daniel berapa pun sumbangan kalian sangat berarti buat mereka terimakasih,"['kang', 'daniel', 'early', 'birthday', 'project', 'buka', 'donasi', 'saudara', 'kena', 'gempa', 'tsunami', 'palu', 'donggala', 'nominal', 'donasi', 'kumpul', 'sumbang', 'nama', 'kang', 'daniel', 'sumbang', 'terimakasih']"
negative,info menarik terbaru tentang kisah korban gempa palu asal jatim yang selamat pilih ngungsi ke hutan amp mau,"['info', 'tarik', 'baru', 'kisah', 'korban', 'gempa', 'palu', 'jatim', 'selamat', 'pilih', 'ngungsi', 'hutan', 'amp']"
negative,turut berduka yg mendalam atas musibah gempa bumi amp tsunami yg menimpa saudara kita di palu amp donggala prov sulteng semoga diberi ketabahan kekuatan amp kesabaran atas ujian amp cobaan ini,"['duka', 'yg', 'dalam', 'musibah', 'gempa', 'bumi', 'amp', 'tsunami', 'yg', 'timpa', 'saudara', 'palu', 'amp', 'donggala', 'prov', 'sulteng', 'moga', 'tabah', 'kuat', 'amp', 'sabar', 'uji', 'amp', 'coba']"
negative,setelah bencana gempa palu terjadi chaos karena diurus amatiran mukidi gagal total dlm penanggulangan bencana dollar rb lagi gagal dlm menstabilkan rupiah utang naik terus gagal dalam mengelola keuangan ooo laadalahhhh,"['bencana', 'gempa', 'palu', 'chaos', 'urus', 'amatir', 'mukidi', 'gagal', 'total', 'dlm', 'tanggulang', 'bencana', 'dollar', 'rb', 'gagal', 'dlm', 'stabil', 'rupiah', 'utang', 'gagal', 'kelola', 'uang', 'ooo', 'laadalahhhh']"
negative,curhat bupati cantik luwu utara anak buahnya jadi korban gempa palu,"['curhat', 'bupati', 'cantik', 'luwu', 'utara', 'anak', 'buah', 'korban', 'gempa', 'palu']"
negative,kang klw kesana sampaikan salam saya  getaran gempa di palu sampai ke hati saya,"['kang', 'klw', 'kesana', 'salam', 'getar', 'gempa', 'palu', 'hati']"
negative,subhanallah salut dan sangat bangga buat garuda indonesia dan pelita air atas kepeduliannya terhadap korban gempa dan tsunami palu semoga maskapai lain ikut berpartisipasi,"['subhanallah', 'salut', 'bangga', 'garuda', 'indonesia', 'pelita', 'air', 'peduli', 'korban', 'gempa', 'tsunami', 'palu', 'moga', 'maskapai', 'partisipasi']"
negative,info menarik terbaru tentang curhat bupati cantik luwu utara anak buahnya jadi korban gempa palu,"['info', 'tarik', 'baru', 'curhat', 'bupati', 'cantik', 'luwu', 'utara', 'anak', 'buah', 'korban', 'gempa', 'palu']"
negative,untuk yg belum baca laporan  yang menuturkan  korban selamat dari gempa dan tsunami palu yang disatukan kengerian dan keberuntungan pada jumat sore itu,"['yg', 'baca', 'lapor', 'korban', 'selamat', 'gempa', 'tsunami', 'palu', 'satu', 'ngeri', 'untung', 'jumat', 'sore']"
negative,smoga gempa palu jilid akan datang ke rs dkk yg tlah menang dlm kategori hoax stuntman penampakandajjaltlahtiba,"['smoga', 'gempa', 'palu', 'jilid', 'rs', 'dkk', 'yg', 'tlah', 'menang', 'dlm', 'kategori', 'hoax', 'stuntman', 'penampakandajjaltlahtiba']"
negative,tangsel galang bantuan korban gempa palu dari warganya,"['tangsel', 'galang', 'bantu', 'korban', 'gempa', 'palu', 'warga']"
negative,yang lain sibuk membantu korban bencana gempa amp tsunami palu ada yang sibuk persiapan imf annual meeting dan persiapan asian para games ehyg ini sibuk bikin dramak gara oplas aku digebuki dan yeeeyy juarraaaaakk   naik panggung,"['sibuk', 'bantu', 'korban', 'bencana', 'gempa', 'amp', 'tsunami', 'palu', 'sibuk', 'siap', 'imf', 'annual', 'meeting', 'siap', 'asi', 'games', 'ehyg', 'sibuk', 'bikin', 'dramak', 'gara', 'oplas', 'gebuk', 'yeeeyy', 'juarraaaaakk', 'panggung']"
negative,pernah rasain gempa g atau pernah rasain kejadian kaya di palu dan donggala mba,"['rasain', 'gempa', 'g', 'rasain', 'jadi', 'kaya', 'palu', 'donggala', 'mba']"
negative,tidak adil krn mereka sdh membakar amarah org banyak utk membuat ributditengah duka bangsa ini oleh gempa di palu sekitarnya,"['adil', 'krn', 'sdh', 'bakar', 'amarah', 'org', 'utk', 'ributditengah', 'duka', 'bangsa', 'gempa', 'palu']"
negative,terharu bocah ini korban gempa palu ingin ikut jokowi  lewat,"['haru', 'bocah', 'korban', 'gempa', 'palu', 'jokowi']"
negative,semoga kota palu dan sekitar yang terkena dampak gempa dan tsunami bisa cepat pulih korban meninggal khusnul khatimah akse amin ya allah jujur aja kalo udh ngomongin palu saya bingung mau respon gmana intinya tuhan punya kuasa kita manusia lak,"['moga', 'kota', 'palu', 'kena', 'dampak', 'gempa', 'tsunami', 'cepat', 'pulih', 'korban', 'tinggal', 'khusnul', 'khatimah', 'akse', 'amin', 'ya', 'allah', 'jujur', 'aja', 'kalo', 'udh', 'ngomongin', 'palu', 'bingung', 'respon', 'gmana', 'inti', 'tuhan', 'kuasa', 'manusia', 'lak']"
negative,rabu  oktober  relawan tzu chi memberikan perhatian dan santunan dukacita kepada  korban gempa palu yang dirawat di rs dr wahidin sudirohusodo makassar sulawesi selatan santunan dukacita diberikan,"['rabu', 'oktober', 'rawan', 'tzu', 'chi', 'perhati', 'santun', 'dukacita', 'korban', 'gempa', 'palu', 'rawat', 'rs', 'dr', 'wahidin', 'sudirohusodo', 'makassar', 'sulawesi', 'selatan', 'santun', 'dukacita']"
negative,kisah korban gempa palu asal jatim yang selamat pilih ngungsi ke hutan,"['kisah', 'korban', 'gempa', 'palu', 'jatim', 'selamat', 'pilih', 'ngungsi', 'hutan']"
negative,potret kondisi palu dimata korban gempa sekarang siapa kuat dia menang,"['potret', 'kondisi', 'palu', 'mata', 'korban', 'gempa', 'kuat', 'menang']"
negative,calon nomor  ribet ngurusin korban gempa dan tsunami di palu calon nomor  ribet ngurusin  nenek nenek tua yang habis di operasi plastik,"['calon', 'nomor', 'ribet', 'ngurusin', 'korban', 'gempa', 'tsunami', 'palu', 'calon', 'nomor', 'ribet', 'ngurusin', 'nenek', 'nenek', 'tua', 'habis', 'operasi', 'plastik']"
negative,rapatnya lalu lintas informasi membuat gempa palu jadi salah satu informasi kecil bersandingan dengan informasi drama kebohongan seorang ibu  waktu informasi cuma ada lewat tv dan koran fokus ke satu informasi rasanya jauuuh lebih mudah,"['rapat', 'lintas', 'informasi', 'gempa', 'palu', 'salah', 'informasi', 'sanding', 'informasi', 'drama', 'bohong', 'informasi', 'tv', 'koran', 'fokus', 'informasi', 'jauuuh', 'mudah']"
negative,hercules tni au evakuasi korban gempa palu sulteng🇮🇩,"['hercules', 'tni', 'au', 'evakuasi', 'korban', 'gempa', 'palu', 'sulteng']"
negative,lihat info apa yang saya bagikan bukan hoax jurnalis media inggris kate lamb fpi beri bantuan untuk korban gempa palu gantipresident,"['lihat', 'info', 'bagi', 'hoax', 'jurnalis', 'media', 'inggris', 'kate', 'lamb', 'fpi', 'bantu', 'korban', 'gempa', 'palu', 'gantipresident']"
negative,hari ini saya kembali kumpulkan para kepala opd utamanya yang terkait untuk membahas persiapan pemberangkatan tim bantuan kemanusiaan pemprov kaltara kepada korban gempa paludonggala,"['kumpul', 'kepala', 'opd', 'utama', 'kait', 'bahas', 'siap', 'berangkat', 'tim', 'bantu', 'manusia', 'pemprov', 'kaltara', 'korban', 'gempa', 'paludonggala']"
negative,cerita aktor ray sahetapy yang tak kuat teringat kampung halaman karena gempa paludonggala,"['cerita', 'aktor', 'ray', 'sahetapy', 'kuat', 'kampung', 'halaman', 'gempa', 'paludonggala']"
negative,perduli itu sama korban gempa tsunami di palu jangan sama orang yang abis oprasi plastik,"['duli', 'korban', 'gempa', 'tsunami', 'palu', 'orang', 'abis', 'oprasi', 'plastik']"
negative,ngga sob publik lg berduka atas gempa palu dan donggala,"['ngga', 'sob', 'publik', 'lg', 'duka', 'gempa', 'palu', 'donggala']"
negative,kisah keluarga asal mojokerto yang selamat saat gempa dahsyat di palu,"['kisah', 'keluarga', 'mojokerto', 'selamat', 'gempa', 'dahsyat', 'palu']"
negative,seketika sosmed di banjiri berita tentang ibu ratna lalu bagaimana dengan korban bencana gempa yang di palu di abaikan begitu saja heran deh,"['sosmed', 'banjir', 'berita', 'ratna', 'korban', 'bencana', 'gempa', 'palu', 'abai', 'heran', 'deh']"
negative,mantap bapak president kita yang turut peduli gempa amp tsunami di palu,"['mantap', 'president', 'peduli', 'gempa', 'amp', 'tsunami', 'palu']"
negative,selain banyak korban gempa dan tsunami palu banyak juga yg jadi korban hoax si rs sudahlah marilah bersatu tanggalkan perbedaan pilihan politik mari saling bahu membahu untuk membangkitkan gairahsemangat korban bencana palu dan sekitarnya,"['korban', 'gempa', 'tsunami', 'palu', 'yg', 'korban', 'hoax', 'si', 'rs', 'mari', 'satu', 'tanggal', 'beda', 'pilih', 'politik', 'mari', 'bahu', 'bahu', 'bangkit', 'gairahsemangat', 'korban', 'bencana', 'palu']"
negative,barulah kemudian msk ke sesarnya sesar di palu ini adl sesar transform geser yg menghasilkan gempa dangkal dr peta zonasi gempa yg dibuat pu jg udh kelihatan dia di zona merah bahkan sdh bs dihitung magnitude maxnya brp dan bukan kali pertama gempatsunami menghantam palu,"['baru', 'msk', 'sesar', 'sesar', 'palu', 'adl', 'sesar', 'transform', 'geser', 'yg', 'hasil', 'gempa', 'dangkal', 'dr', 'peta', 'zonasi', 'gempa', 'yg', 'pu', 'jg', 'udh', 'zona', 'merah', 'sdh', 'bs', 'hitung', 'magnitude', 'maxnya', 'brp', 'kali', 'gempatsunami', 'hantam', 'palu']"
negative,okt palu  presiden indonesia joko widodo melawat daerah petobo di palu kawasan yang teruk terjejas semasa gempa bumi dan tsunami pada jumaat lalu gempa bumi  magnitud menyebabkan longsoran tanah di daerah,"['okt', 'palu', 'presiden', 'indonesia', 'joko', 'widodo', 'lawat', 'daerah', 'petobo', 'palu', 'kawasan', 'teruk', 'jejas', 'gempa', 'bumi', 'tsunami', 'jumaat', 'gempa', 'bumi', 'magnitud', 'sebab', 'longsor', 'tanah', 'daerah']"
negative,info layanan sosial bagi yang membutuhkan informasi dan layanan anak lansia dan juga disabilitas korban bencana gempa dan tsunami di sulawesi tengah silakan datang ke posko rehabilitasi sosial kemensos di brspdi nipotowe kota palu,"['info', 'layan', 'sosial', 'butuh', 'informasi', 'layan', 'anak', 'lansia', 'disabilitas', 'korban', 'bencana', 'gempa', 'tsunami', 'sulawesi', 'sila', 'posko', 'rehabilitasi', 'sosial', 'kemensos', 'brspdi', 'nipotowe', 'kota', 'palu']"
negative,kisah dramatis pasutri mojokerto selamat dari gempa tsunami palu hingga bisa balik kampung halaman  via,"['kisah', 'dramatis', 'pasutri', 'mojokerto', 'selamat', 'gempa', 'tsunami', 'palu', 'kampung', 'halaman', 'via']"
negative,widower       wkkwkkwkw kok pilih presiden yg gampang diboongin nenek wkwkkwkw pilih presiden tuh yg kerja dong gan lg di palu nih skrg mikirin korban gempa jagoan abang kan rang kayah sewa jet kek bantu korban gempa kayak datuk sri tahir,"['widower', 'wkkwkkwkw', 'pilih', 'presiden', 'yg', 'gampang', 'diboongin', 'nenek', 'wkwkkwkw', 'pilih', 'presiden', 'tuh', 'yg', 'kerja', 'gan', 'lg', 'palu', 'nih', 'skrg', 'mikirin', 'korban', 'gempa', 'jago', 'abang', 'rang', 'kayah', 'sewa', 'jet', 'kek', 'bantu', 'korban', 'gempa', 'kayak', 'datuk', 'sri', 'tahir']"
negative,hari pertama tim kemanusiaan bosowa peduli gempa dan tsunami palu donggala sulteng datang menggunakan pesawat hercules tni au setiba di bandara palu tim bergegas menuju posko bosowa peduli dan membuka,"['tim', 'manusia', 'bosowa', 'peduli', 'gempa', 'tsunami', 'palu', 'donggala', 'sulteng', 'pesawat', 'hercules', 'tni', 'au', 'bandara', 'palu', 'tim', 'gegas', 'posko', 'bosowa', 'peduli', 'buka']"
negative,hari pertama tim kemanusiaan bosowa peduli gempa dan tsunami palu donggala sulteng datang menggunakan pesawat hercules tni au setiba di bandara palu tim bergegas menuju posko bosowa,"['tim', 'manusia', 'bosowa', 'peduli', 'gempa', 'tsunami', 'palu', 'donggala', 'sulteng', 'pesawat', 'hercules', 'tni', 'au', 'bandara', 'palu', 'tim', 'gegas', 'posko', 'bosowa']"
negative,belum sempat selesai gempa tsunami di palu indonesia ribut yang melanda klang semalam ada lagi petanda lain yang muncul ianya agak luarbiasa daripada halhal aneh yang muncul sewaktu,"['selesai', 'gempa', 'tsunami', 'palu', 'indonesia', 'ribut', 'landa', 'klang', 'malam', 'tanda', 'muncul', 'ianya', 'luarbiasa', 'halhal', 'aneh', 'muncul']"
